FIRST_INV_DATE,NAME,GENDER,AGE,STATE,COUNTRY,INVESTMENT_TYPE,NET_ASSET_VALUE
2014,"Chicago Perishable Center, LLC",MALE,50,IL,United States,Cash,712392.0896
2014,Pope Building Condo. Assoc.,FEMALE,50,IL,United States,Currency,250434.0126
2014,Cash America International,FEMALE,50,TX,United States,Equities,1136293.029
2019,"Trane, U.S. Inc.",FEMALE,50,IL,United States,Alternative,1147089.947
2019,625 W. Adams (Chicago) LLC,FEMALE,50,IL,United States,Bonds,605045.1051
2015,"Guggenheim Partners, LLC",FEMALE,50,IL,United States,Currency,1075109.629
2015,Rich Aronson c/o Camelot Realty Chicago,MALE,50,IL,United States,Bonds,1178978.61
2015,Davis Companies,MALE,50,IL,United States,Cash,855499.5131
2015,LC Hotel LLC,FEMALE,50,IL,United States,Alternative,410687.362
2015,Midwest Related,MALE,50,IL,United States,Equities,82183502.3
2019,"Tipperary, LLC",MALE,50,IL,United States,Equities,30161688.35
2015,"Wicker Park Apartments, Inc",FEMALE,50,IL,United States,Cash,90784636.98
2015,Grant Thornton LLP,FEMALE,50,IL,United States,Alternative,52628626.23
2015,IBT Group LLC,MALE,50,IL,United States,Alternative,69378219.89
2015,Belgravia Group,FEMALE,50,IL,United States,Bonds,11530811.2
2015,11st Wabash LLC,FEMALE,50,IL,United States,Alternative,33482965.84
2015,Lightengale Group / Iceberg Development,MALE,50,IL,United States,Alternative,24861081.72
2016,"Goldman, Sachs & Co.",MALE,50,NY,United States,ETF,122374649.1
2016,Teamsters Joint Council 25,FEMALE,50,IL,United States,Bonds,22563331.16
2016,Chicagoland Chamber of Commerce,MALE,50,IL,United States,Currency,64113382.48
2016,IIIFFC,FEMALE,50,IL,United States,ETF,36765475.59
2016,Latin United Community Housing Association,MALE,50,IL,United States,Alternative,26482629.7
2016,"Retail Properties of America, Inc. (RPAI)",MALE,50,IL,United States,Bonds,112393110.4
2016,"Xerox State & Local Solutions, Inc.",FEMALE,50,DC,United States,Currency,1586491.01
2016,Hispanic American Construction Industry Association (HACIA),MALE,50,IL,United States,Alternative,55579453.4
2016,"Pullman Park Development, LLC",MALE,50,IL,United States,Alternative,24354336.72
2016,Chicago Cosmetology Association,FEMALE,50,IL,United States,Equities,88203928.3
2016,Hertz Rental Car Corporation,MALE,50,NJ,United States,Equities,16751619.27
2016,Bronzeville Associates Limited Partnership,MALE,50,IL,United States,Equities,101198474.5
2016,Sola Salon Studios,FEMALE,50,IL,United States,Equities,16310842.11
2016,Emso Asset Management US LLC,MALE,50,NY,United States,Currency,110052840.3
2016,Chicago Access Corp.,FEMALE,50,IL,United States,Currency,100307256.3
2016,Tucker Development,FEMALE,50,IL,United States,ETF,69059579.23
2016,Fer-Pal Construction USA LLC,FEMALE,50,IL,United States,Alternative,16628593.29
2016,Yousef & Edie Davis,FEMALE,50,IL,United States,Currency,27170488.55
2016,International Code Counci,MALE,50,DC,United States,Cash,98348073.14
2016,Ravenswood Winchester Associates LLC,FEMALE,50,IL,United States,Cash,91266986.14
2016,"The Habitat Company, LLC",FEMALE,50,IL,United States,Cash,47592226.73
2016,Barry Sidel,FEMALE,50,IL,United States,Bonds,109089206.1
2016,"Jarla, LLC",MALE,50,IL,United States,Currency,69560051.51
2016,"Election Systems & Software, LLC",FEMALE,50,NE,United States,ETF,52447206.23
2016,Breakthru Beverage Illinois,FEMALE,50,IL,United States,Cash,11026702.03
2016,Citizens Utility Board,MALE,50,IL,United States,ETF,1164434.64
2016,"May Street, LLC",MALE,50,IL,United States,Equities,84207178.75
2019,SP Huron,MALE,50,IL,United States,Cash,62405937.92
2016,"Macquarie Holdings (U.S.A.), Inc.",MALE,50,NY,United States,Equities,79264346.67
2016,"UNITEHERE, Local 1",MALE,50,IL,United States,ETF,80049162.36
2016,Novak Construction Company,FEMALE,50,IL,United States,Cash,88332026.38
2016,Legacy Charter School,MALE,50,IL,United States,Currency,94881483.91
2016,"Equity Group Investments, Inc",FEMALE,50,Il,United States,Equities,60351704.67
2016,ilBMO Harris Bank NA,MALE,50,IL,United States,Equities,38700560.5
2016,"Tri-Angle Fabrication & Body Co., Inc.",FEMALE,50,Il,United States,Alternative,6768358.82
2016,JK Equities LLC,FEMALE,50,NY,United States,Alternative,29435632.48
2016,"American Express Travel Related Services Company, Inc",FEMALE,50,NY,United States,Alternative,94582687.82
2016,"Nguyen, Tony",MALE,50,IL,United States,Alternative,112595750.6
2016,Walsh & Sons Construction,MALE,50,IL,United States,Bonds,95861969.45
2016,"Vanquish Communications, LLC",MALE,50,IL,United States,ETF,79289393.64
2016,"Zidan Management Group, Inc",MALE,50,IN,United States,ETF,85370944.45
2012,Chicago Parking Meters LLC,FEMALE,50,IL,United States,ETF,44600643.85
2013,Pradeep Patel,MALE,50,IL,United States,Cash,17925641.14
2015,Jason Learning,MALE,50,CT,United States,Cash,82113461.07
2015,"Jupiter Realty Company,. LLC",FEMALE,50,IL,United States,Currency,92156856.96
2013,"American Traffic Solutions, Inc.",FEMALE,50,AZ,United States,ETF,89766952.89
2015,Georgios Pizza,FEMALE,50,IL,United States,Alternative,90904462.55
2011,Red Sea Group,MALE,50,CA,United States,ETF,118552323.1
2013,HEALTH CARE SERVICE CORPORATION,FEMALE,50,IL,United States,ETF,91206911.75
2012,Symantec Corp,MALE,50,OR,United States,Equities,9468465.16
2019,"Children's Academy of America, LLC d/b/a Little Green Tree House",MALE,50,IL,United States,Bonds,104098010.6
2014,AAD Associates,MALE,50,IL,United States,Cash,83318013.87
2014,Visual Pro 360,MALE,50,AZ,United States,Currency,96328251.12
2015,The Interfaith Housing Development Corporation of Chicago,FEMALE,50,IL,United States,ETF,89578386.52
2012,Chicago Aviation Partners,MALE,50,Il,United States,Alternative,24082980.65
2016,"Sprenger, Josh & Amy",FEMALE,50,IL,United States,Alternative,101443981.3
2016,"Schimmp II, Donn & Bradshaw, Renae",FEMALE,50,IL,United States,Alternative,92695803.81
2016,"Zipcar, Inc.",FEMALE,50,IL,United States,Bonds,54954566.49
2016,Bridge Industrial Acquisition LLC,FEMALE,50,IL,United States,Equities,110564732.5
2016,Garces Contractors LLC,MALE,50,IL,United States,Cash,64640068.96
2016,"Midwest Property Group, Ltd.",FEMALE,50,IL,United States,Bonds,121895511.6
2016,"1818 May, LLC",MALE,50,IL,United States,ETF,22379120.79
2016,601 W Companies,MALE,50,NY,United States,Cash,98185643.59
2016,"Chi Upsilon alumni Associ., Inc.",MALE,50,IL,United States,Cash,851564.64
2016,Francis W. Parker School,MALE,50,IL,United States,Currency,49037642.1
2016,Chicago Teachers Union,FEMALE,50,IL,United States,Cash,5681418.13
2016,"Cedar Street Companies, LLC",MALE,50,IL,United States,Equities,51022432.32
2016,General Motors LLC,MALE,50,MI,United States,Currency,21077925.73
2020,"Cabrera Capital Markets, LLC",MALE,50,IL,United States,ETF,63998271.84
2016,Ardagh Metal Beverage USA Inc,MALE,50,IL,United States,Bonds,123024435
2017,Water Tower Place LLC,FEMALE,50,IL,United States,ETF,101169619.7
2017,"Quantum Crossings, LLC",FEMALE,50,IL,United States,Equities,1919641.52
2017,American Chemistry Council,MALE,50,DC,United States,ETF,10548133.38
2017,McDonald's Corporation,FEMALE,50,IL,United States,ETF,87941852.42
2017,"PharmaCann, LLC",FEMALE,50,IL,United States,Currency,18612681.79
2017,"LG Development Group, LLC",MALE,50,IL,United States,Bonds,50525065.12
2016,"Linney, John",FEMALE,50,IL,United States,ETF,100700910.2
2017,Delaware North Companies,MALE,50,NY,United States,Equities,83799156.85
2017,Dentons,FEMALE,50,IL,United States,Equities,11842265.94
2017,"Aetna, Inc.",MALE,50,IL,United States,Currency,96118234.2
2017,"Capitol Cement Company, Inc.",FEMALE,50,IL,United States,Equities,115533974.7
2020,John M. Townsend and Heather O'Farrell Townsend,FEMALE,50,IL,United States,Currency,56543437.13
2017,J.P. Morgan Securities LLC,MALE,50,NY,United States,Equities,748064.88
2017,"Temco Machinery, Inc.",FEMALE,50,IL,United States,ETF,40890543.13
2017,Kutak Rock LLP,FEMALE,50,IL,United States,Cash,79601860.55
2016,GRANT PARKER AND CLAIRE PARKER,MALE,50,IL,United States,Bonds,117609941.8
2017,Chicago Board of Education,MALE,50,IL,United States,Bonds,21419327.18
2017,"American Traffic Solutions, Inc.",FEMALE,50,AZ,United States,Cash,75220923.8
2017,Winston Knolls Education Group,FEMALE,50,IL,United States,Equities,55001092.38
2017,McCaffery Interests,FEMALE,50,IL,United States,Bonds,76603772.81
2017,"The Granite Companies, LLC",MALE,50,IL,United States,ETF,92556274.21
2017,"Murphy, John",FEMALE,50,IL,United States,Bonds,71561892.28
2017,"Altman, Steve",MALE,50,IL,United States,Bonds,30982380.73
2017,"Samuel A Ramirez & Co., Inc.",MALE,50,IL,United States,ETF,114836833.9
2017,Wilton U.S. Commercial Inc,FEMALE,50,IL,United States,Cash,11570690.78
2017,United Airlines,FEMALE,50,IL,United States,Currency,55062078.44
2017,PLS Financial Services,FEMALE,50,IL,United States,Bonds,86849719.68
2020,Inter-City Supply,MALE,50,IL,United States,Currency,57443673.18
2017,Sonia Shankman School Corp.,MALE,50,Il,United States,Bonds,19739750.45
2017,"Alert five productions, LLC",FEMALE,50,IL,United States,Cash,34500237.53
2017,Benjamin Sitt,MALE,50,IL,United States,Currency,38223645.12
2017,BNS PROPERTIES LLC C/O SHAWN KOHLI,MALE,50,IL,United States,Equities,87217710.08
2017,Orange Barrel Media,MALE,50,OH,United States,Equities,25500094.25
2017,"Nanavati, Virag",FEMALE,50,IL,United States,Equities,65273416.92
2017,"54 W. Hubbard, LLC",MALE,50,IL,United States,Cash,22629725.65
2011,"Continental Airl Lines, Inc",MALE,51,IL,United States,Cash,1201791.039
2011,A. Epstein and Sons International Inc,FEMALE,51,IL,United States,ETF,506467.0789
2011,CenterPoint Properties Trust,MALE,51,IL,United States,Cash,744371.0778
2011,"Verint Technology, Inc.",FEMALE,51,VA,United States,Bonds,1179790.96
2012,KPMG LLP,MALE,51,IL,United States,ETF,1190508.272
2012,McCaffery Interests,MALE,51,IL,United States,Cash,220065.3988
2011,GHB 630 LLC,MALE,51,IL,United States,Alternative,348549.044
2011,"Draper & Kramer, Inc",FEMALE,51,IL,United States,Equities,210931.7446
2012,Acacia Financial,FEMALE,51,NJ,United States,Equities,216544.7242
2012,Brinshore Development,FEMALE,51,IL,United States,Equities,598898.9456
2012,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream,FEMALE,51,IL,United States,Equities,789338.8034
2011,Flood Brothers Disposal,FEMALE,51,IL,United States,Bonds,591780.9844
2013,Bigane Paving Company,FEMALE,51,IL,United States,ETF,926777.9858
2013,Cash America International,MALE,51,TX,United States,Cash,995289.3724
2013,"MB Financial Bank, N.A.",FEMALE,51,IL,United States,Equities,21.7016
2013,Holsten Real Estate Development & Management Corp,FEMALE,51,IL,United States,Bonds,1188007.214
2013,"1119 W. Webster Restaurant, LLC",MALE,51,IL,United States,Cash,1230132.349
2013,"River Bend Real Estate Investments, LLC",MALE,51,IL,United States,Cash,665573.7493
2014,"Skyway Concession Co., LLC",FEMALE,51,IL,United States,ETF,76267.9011
2014,Herbert Hedgeman,MALE,51,IL,United States,Bonds,988.4608
2014,KPMG LLP,MALE,51,IL,United States,Alternative,2779.8082
2013,Clark Street Development,FEMALE,51,IL,United States,Cash,11212.5792
2014,"Avis Budget Group, Inc",FEMALE,51,NJ,United States,Cash,6010.5695
2015,HealthEngine,FEMALE,51,IL,United States,Alternative,1052858.305
2015,Microsoft Services,MALE,51,VA,United States,Bonds,232187.8886
2017,"Staczewski, Jerzy",MALE,51,IL,United States,Equities,1099007.383
2017,"Theatrical State Employees Union, Local 2",MALE,51,IL,United States,Bonds,334465.4671
2011,Global Recycling,MALE,51,NC,United States,Alternative,30.1038
2011,Commuter Rail Divison of the RTA (Metra),MALE,51,IL,United States,Alternative,111.0935
2011,Chicago Parking Meters LLC,MALE,51,IL,United States,Bonds,249468.3417
2012,Satellite Broadcasting & communications Assoc.,FEMALE,51,DC,United States,Equities,794770.5574
2011,Gold Coast Tickets,FEMALE,51,IL,United States,Cash,299844.0747
2011,"Optima, Inc",FEMALE,51,IL,United States,Currency,266907.6796
2012,"JD Real Estate, Inc",FEMALE,51,IL,United States,Bonds,24424.4772
2012,Collateral Trustee Inc,FEMALE,51,IL,United States,Currency,563310.2115
2012,Commuter Rail Divison of the RTA (Metra),MALE,51,IL,United States,Bonds,1130536.278
2012,"EZPAWN, Illinois, Inc",FEMALE,51,TX,United States,Cash,226518.6499
2012,"Bank of America Corp.%2f Bank of America,NA",MALE,51,NY,United States,Equities,12519.8263
2012,"New Moms, Inc",FEMALE,51,IL,United States,ETF,612942.3657
2012,ESI,FEMALE,51,IL,United States,Bonds,1142394.63
2012,Morgan Keegan & Co. Inc,FEMALE,51,VA,United States,Equities,446845.8948
2011,Steans Family Foundation,MALE,51,IL,United States,Bonds,1010666.351
2011,"AG%2fCP West Bradley, LLC",MALE,51,IL,United States,Cash,962945.2481
2012,CRM Properties Group LLC,FEMALE,51,IL,United States,Bonds,86397.1997
2012,Citigroup Global Markets Inc.,MALE,51,NY,United States,Cash,439574.2018
2012,"JCDecaux North America, Inc",MALE,51,NY,United States,Bonds,612542.0029
2013,IPT LLC,FEMALE,51,NJ,United States,Cash,525265.1065
2013,Chicago Public Schools,FEMALE,51,IL,United States,Currency,230909.5382
2013,adPOD Media LLC,FEMALE,51,IL,United States,Equities,683151.8191
2013,International Property Development,FEMALE,51,IL,United States,Currency,453392.2611
2013,Yusef Elfiki,MALE,51,IL,United States,Bonds,646827.8281
2013,"Drexel Terrance Apts., LLC",MALE,51,NJ,United States,ETF,11566.137
2014,Amazon,FEMALE,51,DC,United States,Equities,6154.6755
2014,"Midwest Generation EME, LLC",FEMALE,51,IL,United States,Equities,528705.0337
2014,"Digital Lakeside Holdings, LLC",FEMALE,51,IL,United States,ETF,822442.4104
2014,Cigar Assn. of America,MALE,51,DC,United States,ETF,969643.8483
2014,"Law Enforcement Systems, Inc.",FEMALE,51,WI,United States,Equities,3.0984
2014,MillerCoors LLC,MALE,51,IL,United States,Bonds,41.1437
2015,"Global Builders, Inc.",FEMALE,51,IL,United States,Cash,611833.961
2014,Oracle,FEMALE,51,VA,United States,Currency,1120350.411
2014,"Denny, William",MALE,51,IL,United States,Cash,981603.772
2014,"Syntech Systems, Inc.",MALE,51,FL,United States,Equities,132868.9624
2015,Exelon Generation - Constellation Energy,MALE,51,IL,United States,ETF,328147.9703
2011,Salvation Army,FEMALE,51,IL,United States,Cash,1090163.978
2011,"JCDecaux Chicago, LLC",MALE,51,NY,United States,Bonds,242018.3661
2012,Lexington Group,MALE,51,IL,United States,Currency,503367.0744
2012,Citigroup Global Markets Inc.,FEMALE,51,NY,United States,Bonds,139640.651
2012,"Draper & Kramer, Inc",FEMALE,51,IL,United States,Equities,1077238.227
2011,"GE Transportation Systems Global Signaling, LLC",FEMALE,51,MO,United States,ETF,1065938.941
2011,US Bank Municipal Securities Group,MALE,51,NY,United States,Bonds,929627.1697
2011,Prism Development Company,MALE,51,IL,United States,Bonds,451692.718
2012,Wells Street Restaurant,FEMALE,51,IL,United States,Equities,550768.1208
2012,"KeyBanc Capital Markets, Inc",FEMALE,51,OH,United States,Bonds,2922.1417
2011,Visual Cast,MALE,51,IL,United States,ETF,6277.7791
2011,AT&T Illinois,MALE,51,IL,United States,Bonds,760106.6254
2013,"70 East Walton Property, LLC",FEMALE,51,NY,United States,Cash,460974.5109
2013,Intrinsic Schools,MALE,51,IL,United States,Currency,806244.9849
2013,North Shore Spanish Baptist Church,FEMALE,51,IL,United States,Bonds,619054.8169
2013,Standard Parking,MALE,51,IL,United States,Bonds,631461.2916
2013,Rosenwald Courts Apartments,MALE,51,IL,United States,Bonds,63080.7433
2014,McGladrey LLP,FEMALE,51,IL,United States,Bonds,248513.6041
2015,Conlon & Co.,MALE,51,IL,United States,Equities,530975.032
2015,Golub & Co.,MALE,51,IL,United States,Equities,951845.5179
2014,"Brian Nix c/o Labor Solutions, LLC",FEMALE,51,IL,United States,Equities,946689.729
2014,Property Adventures Corp.,FEMALE,51,IL,United States,Equities,368975.5711
2015,Granite Development (Master) Corp,MALE,51,IL,United States,Equities,582858.6948
2011,New Water Park LLC,FEMALE,51,IL,United States,Equities,81315.3041
2011,Blommer Chocolate Company,MALE,51,IL,United States,Equities,334447.919
2011,"Integrys Energy Group, Inc",FEMALE,51,IL,United States,Equities,102928.1547
2011,DJ Acquisitions LLC,FEMALE,51,IL,United States,Equities,841339.4467
2011,"Strategic Hotel Capital, Inc.",MALE,51,IL,United States,Equities,635818.7351
2011,Goldblatts,FEMALE,51,Il,United States,Equities,117102.5985
2011,5337 S Hyde Park LLC,MALE,51,NJ,United States,Equities,1003619.309
2012,Unite Here Local 1,MALE,51,IL,United States,Equities,1204595.27
2012,"SF CH I, LLC",MALE,51,CA,United States,Equities,239426.7786
2012,Sentry Security Systems LLC,MALE,51,SC,United States,Equities,477107.8401
2012,Catholic Charities Housing Development Corp,FEMALE,51,IL,United States,Equities,409951.5044
2012,Harper Court Partners LLC,FEMALE,51,IL,United States,Equities,798754.7905
2012,Sumitomo Corp. of America,MALE,51,IL,United States,Equities,797676.3171
2011,"Zip Car, Inc.",FEMALE,51,MA,United States,Equities,722516.0035
2012,Bert Tuckpointing & Restoration,MALE,51,IL,United States,Equities,101153.9927
2013,Amco System Parking,FEMALE,51,IL,United States,Equities,8031.9222
2013,"Interstate JCDecaux, LLC",MALE,51,IL,United States,Equities,11641.3201
2013,"Interstate JCDecaux, LLC",FEMALE,51,IL,United States,Equities,1950.7618
2013,Breathable Baby LLC,FEMALE,51,MN,United States,Equities,10385.121
2014,"ALDI, Inc., an Illinois corporation",FEMALE,51,IN,United States,Equities,10901.4923
2014,Chicago Lakeside Development LLC,MALE,51,IL,United States,Equities,11300.8201
2014,B. Gregory Trapani,MALE,51,IL,United States,Equities,134.4162
2015,Quantum Crossings LLC,MALE,51,IL,United States,Equities,5644.1168
2015,Blommer Chocolate Company,MALE,51,IL,United States,Equities,10394.643
2015,Shoreline Sightseeing,FEMALE,51,IL,United States,Equities,1451.2799
2015,"Interstate JCDecaux, LLC",MALE,51,IL,United States,Equities,3978.7519
2015,Pancal Pulaski LLC,FEMALE,51,IL,United States,Equities,8976.5153
